Threshold,Precision,Recall
0.07916666666666666,0.3241206030150754,0.9520295202952029
0.07980021573713525,0.32452830188679244,0.9520295202952029
0.07983534557547715,0.3249370277078086,0.9520295202952029
0.07995226446648983,0.3253467843631778,0.9520295202952029
0.08,0.32575757575757575,0.9520295202952029
0.08002808181786542,0.3265822784810127,0.9520295202952029
0.08064206941953354,0.3269961977186312,0.9520295202952029
0.08089139618614433,0.32741116751269034,0.9520295202952029
0.08089963815115672,0.3278271918678526,0.9520295202952029
0.08205613951266125,0.3282442748091603,0.9520295202952029
0.08226581880941358,0.3286624203821656,0.9520295202952029
0.08232142857142857,0.32908163265306123,0.9520295202952029
0.0824175824175824,0.32950191570881227,0.9520295202952029
0.08245488722762101,0.329923273657289,0.9520295202952029
0.0825,0.33034571062740076,0.9520295202952029
0.0827925401458943,0.33119383825417203,0.9520295202952029
0.08295337616604374,0.33161953727506427,0.9520295202952029
0.08304901960784314,0.33204633204633205,0.9520295202952029
0.08315435473626229,0.3324742268041237,0.9520295202952029
0.0831818385613669,0.3329032258064516,0.9520295202952029
0.08367754878660014,0.3333333333333333,0.9520295202952029
0.08415051434783326,0.33376455368693403,0.9520295202952029
0.08485880428303297,0.33419689119170987,0.9520295202952029
0.085,0.3346303501945525,0.9520295202952029
0.0850235033807505,0.3359375,0.9520295202952029
0.08512631026504489,0.3363754889178618,0.9520295202952029
0.08519227638031067,0.3368146214099217,0.9520295202952029
0.08572973128820205,0.3359477124183007,0.948339483394834
0.08595535285959739,0.33638743455497383,0.948339483394834
0.08624871963479559,0.33682830930537355,0.948339483394834
0.086875,0.33727034120734906,0.948339483394834
0.08687973484848484,0.33771353482260186,0.948339483394834
0.0873076923076923,0.3381578947368421,0.948339483394834
0.08741935483870968,0.3386034255599473,0.948339483394834
0.0875,0.3390501319261214,0.948339483394834
0.08816469352808101,0.34084880636604775,0.948339483394834
0.08829364421821469,0.34130146082337315,0.948339483394834
0.08879979646113662,0.34175531914893614,0.948339483394834
0.08958059413001208,0.3422103861517976,0.948339483394834
0.09,0.3426666666666667,0.948339483394834
0.09057500774025923,0.34589502018842533,0.948339483394834
0.09079577662253747,0.3463611859838275,0.948339483394834
0.09102950948111711,0.3468286099865047,0.948339483394834
0.09116760179668619,0.3472972972972973,0.948339483394834
0.09207271344927728,0.34776725304465494,0.948339483394834
0.09223341616898008,0.34823848238482386,0.948339483394834
0.09230519480519479,0.3487109905020353,0.948339483394834
